,x_coord,y_coord,위도,경도
181,297090.0274,187343.4107,35.18059779780322,128.06379426789755
182,298815.6424,187871.7129,35.18519073039021,128.08279869115165
183,302229.2363,186418.9192,35.171757208225266,128.12008982628876
184,300620.3974,184176.8069,35.151713795420555,128.1021595502981
185,301554.7711,187809.5686,35.184357786765496,128.11285848533075
186,301710.8476,187075.8988,35.177730326962276,128.1144813367518
187,202747.3233,420547.6375,37.28689506144048,127.02888186337373
188,301435.949,189705.9929,35.201459957700905,128.1117873085991
189,299474.9092,186578.8061,35.17347421040027,128.08987975347043
190,298659.0102,187303.2316,35.18008301536494,128.08101139388444
191,302004.3236,188294.3516,35.18868104205482,128.11785306113848
192,304229.9328,191396.3958,35.216407403006606,128.14267638355625
193,298583.9075,188768.4936,35.193295166035625,128.08036203308433
194,318001.8733,295445.6198,36.15241102725039,128.30914632268295
195,320617.9634,292674.3005,36.127120938292514,128.33778477820402
196,314386.0727,202961.4553,35.319517262145936,128.25580765031833
197,314492.905,202949.8044,35.31940005494455,128.25698059349617
198,315242.7245,202915.2931,35.319002985322335,128.26521961858035
199,320150.9629,219352.1679,35.466534861321264,128.3215991052519
200,300861.5987,191014.556,35.21331026021239,128.10564147130054
201,282467.6911,242636.3256,35.68020306029996,127.90887700384457
202,282726.7142,243710.6788,35.689863044091965,127.91184826014722
203,297285.9941,189400.6993,35.19911900401506,128.06618780600877
204,296416.3067,186215.203,35.170495225922586,128.05626743239682
205,297237.0869,189235.1406,35.19763173530796,128.0656313393404
206,304846.2257,186379.7604,35.171134982642734,128.14880648746404
207,282381.3454,243133.5731,35.684691273000205,127.90797415873432
208,282707.2715,243782.0193,35.69050756525607,127.9116408156788
209,283309.4211,243317.8604,35.68627412322385,127.91824441513909
210,300734.7122,187375.3733,35.18052737974319,128.10380381903343
211,316095.4323,186615.9739,35.17202831211713,128.27229542557708
212,298139.3311,189508.0327,35.200003315260936,128.0755693559382
213,277299.6223,244719.6083,35.699395129477196,127.85199480619535
214,282978.2019,243009.8389,35.68352624984318,127.91455408382632
215,301230.3229,187185.399,35.17876560131396,128.1092205328057
216,300917.9914,184592.9089,35.15543386479677,128.1054756914361
217,314759.7632,202986.1647,35.31969712888124,128.2599196529778
218,313973.0625,202989.2499,35.31981485614,128.25127065780674
219,315087.0938,202930.9882,35.31916232907362,128.2635107521664
220,300398.7084,186629.3092,35.173837562308194,128.1000250100527
221,301999.9708,188808.3718,35.19331371752295,128.11786880979682
222,300649.7753,184931.7616,35.15851441589643,128.10257381140823
223,336065.7616,227478.9753,35.537708144801655,128.4982399898762
224,335900.4568,227872.6793,35.54127802184214,128.49648377931754
225,357559.8883,224387.2691,35.50667613165415,128.7345536110687
226,218406.1584,415227.2114,37.23877961344321,127.20533337176633
227,358829.3523,222751.0648,35.49173374832264,128.74822019818635
228,391575.4056,183860.6549,35.13566926467575,129.0998008601015
229,157440.5209,204.3371216,33.49741980035665,126.53993756409434
230,282527.7524,427630.0147,37.347052319847805,127.9292885543137
231,262928.655,160381.12,34.94030324444358,127.68675164683343
232,396223.8867,186585.8534,35.15932085437244,129.15141695771544
233,185485.1426,443555.5157,37.494088472687345,126.83376493715402
234,147513.0261,144957.1627,34.801866984227225,126.4243480235569
235,335421.928,227843.7415,35.54108271172096,128.49120383544744
236,334159.8041,211295.8013,35.392155865537156,128.47456354730798
237,338629.4076,218414.1221,35.455680590825644,128.52495311725724
238,283158.2058,384249.8227,36.95617007962555,127.93158881039393
239,209412.1216,366658.0905,36.80127096240085,127.10337073795289
240,212196.6461,368333.6193,36.81633761339059,127.13459880401852
241,212328.975,369505.13,36.82689239276415,127.13610075840892
242,212383.3694,367869.5454,36.812153426224334,127.13668398884732
243,213383.5514,364661.6981,36.78323386533754,127.14783679830994
244,224532.1437,301993.3334,36.218281040044985,127.27074639170804
245,212310.6355,370629.537,36.83702464565326,127.13591329625488
246,212824.0124,367346.9397,36.80743838130216,127.14161345299426
247,211771.7053,371255.2491,36.84266974583252,127.12988126225736
248,215898.7013,369916.6214,36.830547332348345,127.17612235878984
249,211952.0611,363945.6201,36.77680027473617,127.13178915633719
250,208199.1844,300754.1865,36.207389159607025,127.0890856330578
251,224248.524,301129.8489,36.21050657664279,127.26756548991337
252,220492.3223,305680.7959,36.25160563964672,127.22591371951663
253,208047.8182,300142.7844,36.201880491824085,127.08739621064245
254,216203.0989,375065.3148,36.87693672261985,127.179643877833
255,210065.4622,369216.2509,36.82431593231164,127.11072521421137
256,210932.8472,369646.8688,36.828186666000235,127.12045357151038
257,208820.7882,365970.9606,36.795084852424175,127.09673677893815
258,209475.5775,369006.9379,36.82243586114823,127.1041108180133
259,210612.5108,366702.8544,36.801661723474226,127.11682205706097
260,210525.736,380273.4465,36.923946551590205,127.11603667195571
261,211652.8479,368465.268,36.8175307145398,127.12850620660346
262,212192.4702,368944.0972,36.821838686820726,127.13456173180363
263,213147.1029,370440.7972,36.83531271713299,127.14528725130275
264,212254.6511,369489.2686,36.82675042616679,127.13526740715173
265,210969.3557,375751.1521,36.88319166651431,127.12095043329882
266,212552.4155,369469.2775,36.82656640380718,127.13860471566048
267,213346.5397,370620.939,36.8369331912369,127.14752613025519
268,212562.0421,367925.6186,36.81265636100627,127.13868726869454
269,207947.3139,301066.4554,36.210205396264826,127.08628796341716
270,208585.5042,291689.8079,36.125697544828675,127.09328321110426
271,213088.3815,370067.9583,36.83195388361836,127.14462258561156
272,212812.095,369205.511,36.824186143023326,127.14151103224457
273,212233.599,369581.7259,36.82758382924298,127.1350329135095
274,212770.262,370725.5733,36.83788396435052,127.14106753616885
275,211324.2823,379358.7161,36.91569485108842,127.12498531727519
276,212517.4359,368842.6532,36.82092035486886,127.13820237455494
277,210191.5894,365509.2381,36.79091058367956,127.11208962349833
278,213483.9838,372710.3874,36.85575918425177,127.14910383633833
279,211840.9018,371009.0193,36.840450116651716,127.130653231161
280,210480.913,367302.9451,36.807070618224756,127.11535566750442
281,215766.6513,362121.3844,36.760306458282415,127.17448149302754
282,217238.1283,363423.7896,36.77201701249353,127.19099029378086
283,215202.0777,361980.3557,36.759044814602916,127.16815587117419
284,213254.3821,367524.1676,36.809029488298165,127.1464393173436
285,212555.1545,364153.8337,36.778668746950345,127.13854824364584
286,218854.7139,363763.1024,36.77504391640679,127.20910598609171
287,215901.7855,370957.4924,36.83992653113959,127.1761786090015
288,213582.2329,368786.25,36.82039749729865,127.15013575628355
289,211864.6188,363306.6601,36.77104364999719,127.13079976711866
290,214203.6957,368680.8298,36.81943847685755,127.15709918358974
291,209233.1666,367553.1603,36.809338219467584,127.1013762733267
292,211613.0867,378863.8255,36.91123196749993,127.12821873261402
293,213095.5458,370196.0042,36.83310760419227,127.14470508956435
294,212015.0989,370953.2428,36.83994533104658,127.13260527566682
295,212145.812,369904.6537,36.830494853586195,127.1340540286841
296,213748.8173,372098.0045,36.85023723769107,127.15206244068042
297,211538.8919,369641.718,36.82813309696822,127.12724677010068
298,211203.5613,365130.5507,36.787486853568275,127.12342198898239
299,211505.6222,365780.8171,36.79334283930434,127.12681582113319
300,211643.3498,366824.4458,36.80274534624604,127.12837480056682
301,208994.4687,371018.0618,36.84056275750024,127.09874198748986
302,217836.5039,374601.9333,36.87273192365725,127.19795376015793
303,211485.0559,369530.1737,36.827128623080625,127.12664163737912
304,210777.1153,369933.8194,36.83077415252392,127.1187119826498
305,211536.0988,365329.3777,36.789274527343075,127.12715048872572
306,214446.753,364623.0581,36.78287014094919,127.15974672925228
307,212471.1176,370160.577,36.832796765010166,127.13770472694782
308,212039.9901,366808.1031,36.802593149383405,127.13281909195857
309,212297.7648,368892.2164,36.82136983372413,127.13574106798067
310,209727.9656,367806.8906,36.81161966960137,127.10692443920802
311,213569.7383,375253.013,36.87866937468576,127.15011064862955
312,211992.0155,369848.7505,36.82999306175009,127.13232916502064
313,211333.9847,366909.3258,36.803513934496486,127.12490946872435
314,210472.9645,380265.9984,36.92388002183496,127.11544430418441
315,210562.4,374251.81,36.86968581968339,127.11636477266055
316,212438.1607,367766.0996,36.81122055995791,127.13729634573161
317,217991.9765,375002.4212,36.87633773912899,127.19970694825895
318,212672.7556,370073.5599,36.83200998964441,127.139963619318
319,213581.9434,370163.2111,36.832805281706314,127.15015697853931
320,211064.24,369049.8969,36.822805833568594,127.12191774824954
321,214533.1035,369092.8146,36.82314589063289,127.1607989891737
322,211730.057,368029.9693,36.81360728388469,127.12936486708617
323,211024.9187,368923.3568,36.82166603621879,127.12147519591332
324,211997.4915,368854.2728,36.821031757303246,127.13237494908752
325,211768.7108,368900.7678,36.82145358074831,127.12981145490545
326,212381.5859,379505.4612,36.917003936377114,127.1368527527304
327,210250.0183,369736.8721,36.82900528240954,127.11280080822478
328,212550.81,370639.0068,36.837106837985935,127.13860592410504
329,211615.8397,370101.5056,36.832275302745145,127.12811627570612
330,217632.9625,373951.0064,36.8668702929998,127.19565584406534
331,211049.5834,365689.5365,36.79252570275501,127.12170499050681
332,212599.7443,369635.6764,36.828065197118775,127.13913796417098
333,212415.5493,369963.5579,36.83102215587273,127.13707861408471
334,211878.2101,367051.8413,36.80479151357492,127.1310100525236
335,211323.7072,361482.3977,36.75461162524176,127.12471416709718
336,222986.6474,308004.3384,36.272488963107655,127.25373419433492
337,221790.8296,309758.9604,36.28832886531254,127.24047451262027
338,212698.1889,368609.5761,36.818817701096556,127.1402244088493
339,212287.6922,370493.3951,36.835798170604384,127.13565390218562
340,212128.8336,368372.3543,36.81668752152959,127.13383941157677
341,210921.038,369696.8849,36.828637496476944,127.12032191367578
342,212855.7037,378874.8569,36.91131534035028,127.14216273769468
343,211680.602,383211.4398,36.95040678294366,127.12904307265357
344,212257.4911,369843.2001,36.829939663287504,127.13530491401126
345,213981.5615,368225.4753,36.81533856935424,127.15460119703422
346,209058.4372,368533.8206,36.818176650187894,127.09942976265695
347,211539.5481,379852.1564,36.920138577043545,127.12740850499601
348,210223.1627,365216.7704,36.78827480214566,127.11243946493143
349,208508.0594,376797.7749,36.89264790920463,127.09335312658591
350,210699.1212,366552.0453,36.800301808192025,127.11779045009655
351,209842.8992,367687.9536,36.81054674499,127.10821094836088
352,214519.1654,369983.9912,36.831176480690246,127.16065969807927
353,221768.3912,379327.0366,36.91522690947454,127.24218764839449
354,211072.9781,369822.9161,36.82977140742358,127.12202687494737
355,212467.6388,369710.7175,36.82874313259471,127.13765839391415
356,212608.715,370038.888,36.83169841295762,127.13924516824386
357,210279.4091,370859.7165,36.8391229055488,127.11314534268269
358,210435.5392,372033.8143,36.84970097112824,127.11491170711648
359,210393.214,371972.2276,36.84914647876873,127.11443630524882
360,219721.579,379259.386,36.91466219366087,127.21921684811205
361,213187.7461,375206.5704,36.87825626918345,127.14582520599004
362,212435.9884,369917.2138,36.83060428275781,127.13730697455146
363,210853.1909,365930.7094,36.79470118058323,127.11950802284863
364,210362.097,365621.2252,36.791917867774885,127.11400146522655
365,212449.2694,369503.1495,36.82687297973618,127.13744910680514
366,212574.352,369708.6271,36.82872289118972,127.1388545371576
367,210287.3884,366887.5503,36.80332959047648,127.11318142985992
368,211709.5656,365333.7022,36.78931137965687,127.12909399497339
369,213540.4375,365136.1403,36.78750687069848,127.14960272405675
370,218718.4223,363482.4278,36.772517437541396,127.20757246365527
371,217961.6625,374908.2567,36.875489808067506,127.19936472005705
372,212487.6015,369815.9372,36.82969100428099,127.13788387983338
373,211685.8969,367310.0444,36.80712056844245,127.12885897220524
374,210741.2159,367069.8479,36.80496727282434,127.11826938600106
375,210723.8913,378624.4062,36.90908505674932,127.11823740006099
376,210998.0722,366432.4745,36.7992209471257,127.1211385208544
377,211904.7846,368770.8938,36.82028159304944,127.13133457852638
378,212695.2923,369864.988,36.83013025069717,127.14021278632653
379,212069.8615,370654.9573,36.83725679389164,127.1332145041991
380,210373.0957,365235.4901,36.788441867193676,127.11411947582182
381,212261.4285,364401.598,36.78090519221686,127.13526189396102
382,209881.84,367157.1232,36.80576301269157,127.10864049908055
383,209613.842,366984.7992,36.80421293527071,127.10563516900962
384,214722.873,377502.326,36.8989204897071,127.16308832223181
385,209111.7329,368753.0954,36.820152031190496,127.10002969457224
386,209729.8377,367620.4799,36.809939898502755,127.10694305273829
387,212376.5448,367966.5227,36.81302737890147,127.13660907498853
388,212015.5719,368227.0588,36.815379698854805,127.1325677474098
389,216165.3681,371940.4795,36.848779726683674,127.17915442559816
390,212044.8879,370113.7571,36.832380365036855,127.13292601052858
391,211989.9349,369734.6257,36.82896471045363,127.13230405329132
392,212117.2769,368721.6806,36.819835450624026,127.13371542203926
393,209821.8325,366850.8865,36.80300412261326,127.10796413496271
394,212405.066,370387.7122,36.83484434018716,127.1369679831969
395,211618.0167,369485.1043,36.82672088881406,127.12813131640885
396,218330.032,375492.6743,36.88074887629935,127.20351044318446
397,212011.6598,370094.1415,36.832204029320344,127.13255322174209
398,212489.7683,369589.8928,36.82765409201479,127.13790447594378
399,212247.3766,369739.0529,36.829001324224684,127.13518986788334
400,211799.4951,370058.257,36.8318833299521,127.13017434767232
401,212163.706,370150.0059,36.83270549037507,127.13425851531005
402,211513.2038,366993.5243,36.80427050028165,127.12691899254813
403,212330.153,369898.7999,36.83043973327429,127.13612031064206
404,211480.6025,379575.3458,36.917644991912475,127.12674280663653
405,221699.1028,379231.5696,36.91436826662925,127.24140737774002
406,212746.3347,369989.4929,36.83125147981486,127.14078702089694
407,213294.1935,375094.6421,36.877246208238795,127.14701722211603
408,212818.6575,370644.2906,36.837150876669256,127.14160871563216
409,217217.1472,382322.8495,36.94231535280191,127.19118203529389
410,212314.2835,370164.6178,36.83283522028457,127.13594670256217
411,207984.8582,300258.6617,36.20292529072892,127.08669731242416
412,201192.9934,294999.3223,36.15555987011517,127.01116815008261
413,208279.8576,299959.4017,36.20022591196403,127.08997439569295
414,209951.8596,378111.4665,36.904471425229524,127.10956771643112
415,210232.1943,366030.4569,36.79560687891976,127.11255150695398
416,212494.7068,369264.5124,36.82472202641494,127.13795451559616
417,213400.9204,369831.7154,36.82982074905124,127.14812192279906
418,212463.0061,367933.0723,36.81272482853158,127.13757750059507
419,213324.9694,370695.1446,36.83760215852657,127.14728561130852
420,214579.6265,364631.2542,36.78294197083285,127.16123541129225
421,215743.6729,370881.6745,36.839245973425804,127.17440446286182
422,211756.4019,370120.5308,36.83244501192317,127.1296922416042
423,210908.6896,365697.9207,36.79260287636118,127.12012653501306
424,211012.5247,369045.0255,36.82276253702337,127.12133803151711
425,241921.0534,299032.6254,36.19100407438904,127.4639760218253
426,244998.8438,289193.1199,36.10219536555214,127.49763085861835
427,244619.6479,294791.5275,36.15266426456082,127.49373671941653
428,244163.0886,289512.3979,36.1051109249863,127.48836782360536
429,184768.6544,354587.5079,36.69242442168361,126.8274751373468
430,218100.2403,375255.2079,36.8786135104165,127.20092726345842
431,212565.7142,369668.9033,36.82836505459305,127.1387570608557
432,211985.6971,369609.0224,36.82783295346541,127.132254581986
433,211705.1414,379421.5233,36.916256174683085,127.12926027996107
434,209283.6599,368168.8856,36.81488604655081,127.10194958159195
435,212753.697,370071.2107,36.831987738915494,127.14087091304006
436,209519.8703,367042.327,36.804732263399835,127.10458286339397
437,213231.6433,370783.823,36.838402540836135,127.146240908859
438,210133.5738,364972.0251,36.786070343215016,127.11143253223882
439,209431.9055,367266.9078,36.80675684339083,127.10359991115621
440,184961.4559,353382.0606,36.681564984412816,126.82965623783105
441,186674.9471,352633.4021,36.67484431414426,126.84883963974235
442,170390.428,355947.1916,36.704336729926105,126.66653935944235
443,221450.1404,309502.5494,36.286025760734724,127.23667513687052
444,221408.4917,309796.9912,36.28868012273777,127.23621958548868
445,223030.7333,307615.5249,36.26898401498244,127.25421341282866
446,186487.2939,358387.583,36.726693612057524,126.84663835604975
447,176641.7199,353931.643,36.68634893072471,126.73655969146795
448,170082.2971,355685.4221,36.70196824414252,126.66310131053169
449,184267.0871,360236.1379,36.74331683083155,126.82174624825808
450,221382.3162,309087.939,36.282290888351454,127.23590886692007
451,222272.1868,307787.2341,36.27054916447649,127.24577667493287
452,220925.4436,309534.0093,36.286320755245036,127.23083552258969
453,243522.2859,289354.9679,36.103721074213325,127.48124288917826
454,243951.5416,289320.0376,36.10338699355549,127.48600784011784
455,244442.4574,289607.496,36.10595520690089,127.49147562641545
456,244755.4889,294991.2532,36.15445788340519,127.4952575208781
457,245157.6353,302907.8917,36.22578119268394,127.50018095684226
458,243964.8857,289584.8004,36.10577237800806,127.48617076935324
459,240673.0672,299207.5962,36.1926339942312,127.45011073376767
460,243212.1142,300369.4875,36.20299476392311,127.47840269979073
461,241902.2636,299091.0553,36.19153143845465,127.46377024278385
462,222525.0502,308031.77,36.27274701914254,127.24859778996706
463,243792.1084,290174.8158,36.11109726470301,127.48428475530433
464,186706.3493,353280.3538,36.68067457652998,126.84917966030298
465,243873.5564,289779.4705,36.10753082704091,127.48516734774196
466,241032.5935,299347.4385,36.193879067773196,127.45411510773566
467,240925.566,299298.6807,36.19344419924597,127.45292266016388
468,185155.0011,354945.6365,36.69565771809605,126.83179117039725
